"ResponseID","xdemAll","demZIP","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14NET","BPC1_15NET","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1","BPC3_2","BPC3_3","BPC3_4","BPC3_5","BPC3_6","BPC3_7","BPC3_8","BPC4","BPC5","BPC6_1","BPC6_2","BPC6_3","BPC7","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC8_12NET","BPC8_13NET","BPC8_14NET","BPC8_15NET","BPC8_16NET","BPC8_17NET","BPC8_18NET","BPC8_19NET","BPC9_1NET","BPC9_2NET","BPC9_3NET","BPC9_4NET","BPC9_5NET","BPC9_6NET","BPC9_7NET","BPC9_8NET","BPC9_9NET","BPC9_10NET","BPC9_11NET","BPC10_1NET","BPC10_2NET","BPC10_3NET","BPC10_4NET","BPC10_5NET","BPC10_6NET","BPC10_7NET","BPC10_8NET","BPC11_1NET","BPC11_2NET","BPC11_3NET","BPC11_4NET","BPC11_5NET","BPC11_6NET","BPC11_7NET","BPC12","BPC13","BPC14","BPC15_1NET","BPC15_2NET","BPC15_3NET","BPC15_4NET","BPC15_5NET","BPC15_6NET","BPC15_7NET","BPC15_8NET","BPC15_9NET","BPC15_10NET","BPC15_11NET","BPC15_12NET","BPC16","BPC17","BPC18","BPC19","BPC20","BPC21_1","BPC21_2","BPC21_3","BPC21_4","BPC21_5","BPC21_6","BPC21_7","BPC21_8","BPC21_9","BPC22_1","BPC22_2","BPC22_3","BPC23_1","BPC23_2","BPC23_3","BPC23_4","BPC23_5","BPC23_6","BPC23_7","BPC23_8","BPC23_9","BPC23_10","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","xdemPrediction","BPC1_13_TEXT","BPC2_13_TEXT","BPC8_17_TEXT","BPC9_9_TEXT","BPC10_6_TEXT","BPC11_5_TEXT","BPC13_4_TEXT","BPC15_11_TEXT","wts"
"R_2CjsRv3iRAMApyB",1,"38122","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2",1,2,3,2,2,3,1,2,3,NA,2,3,2,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2",3,2,4,"1","2","2","1","2","2","2","2","2","2","2","2",4,3,2,3,4,2,3,3,2,2,3,2,2,5,2,3,4,3,2,3,2,2,2,2,1,3,3,6,4,4,5,4,5,4,2,1,1,2,4,2,1,2,1,NA,NA,NA,4,NA,NA,1,1,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.0941187996246042
"R_29mqeLZtkvmD1Yx",1,"39401","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2",4,1,5,2,1,1,2,1,2,3,NA,NA,NA,3,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","2","2","2",1,1,3,"1","1","2","2","2","2","2","2","2","1","2","2",4,3,2,2,3,3,2,5,1,2,1,2,1,1,1,1,1,3,3,2,3,2,2,1,2,3,2,3,3,5,5,3,3,5,1,2,2,1,1,1,1,2,NA,NA,1,NA,5,NA,1,1,1,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5766593378202186
"R_yvuTWH8KqaZciqZ",1,"48346","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2",1,1,2,1,3,2,2,2,2,NA,1,1,1,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","2","2","2","1","1","2","2","2","2","2","2",1,4,4,4,4,1,1,1,2,1,1,3,2,2,4,2,3,3,3,3,3,2,2,2,3,1,1,6,1,2,4,3,2,6,2,4,NA,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,6,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1.8316833378113213
"R_2QL3HpxXMhPjUr3",1,"77510","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2",1,1,1,1,1,3,2,1,2,NA,3,3,3,4,"2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2",3,2,3,"1","1","2","2","2","2","1","2","2","2","2","2",5,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,2,2,2,3,2,3,1,1,1,1,1,1,1,1,3,3,2,3,2,1,1,1,NA,NA,NA,4,NA,NA,3,3,2,4,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6068494575285072
"R_2w52oPNBMvQtPIX",1,"06450","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2",2,1,1,1,2,1,3,1,3,3,NA,NA,NA,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2",4,3,4,"2","1","1","1","2","2","2","2","1","2","2","2",4,2,2,2,2,1,4,1,1,1,1,4,1,2,4,4,5,3,1,3,3,2,2,2,3,3,3,4,1,1,3,4,1,2,2,2,3,1,2,1,1,1,NA,NA,1,NA,1,NA,2,1,1,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.4086025167038602
"R_24ed6LzkG0difOz",1,"19008","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,2,1,2,2,1,1,1,3,NA,4,4,4,3,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2",4,3,5,"1","1","1","2","2","1","2","2","2","2","2","2",4,2,2,2,2,1,1,3,2,2,1,2,1,1,1,1,2,3,2,3,3,1,3,2,3,2,3,4,1,2,2,3,2,4,1,4,4,3,5,3,3,2,1,NA,NA,NA,4,NA,NA,2,6,2,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7291317905812926
"R_33drHRmAO1tMILD",1,"10460","2","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,5,5,3,2,5,4,3,7,6,NA,NA,NA,5,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,4,4,5,5,4,5,5,5,5,5,4,4,5,6,6,6,3,3,3,3,3,3,2,3,3,3,4,4,3,4,7,4,4,2,3,3,2,4,2,1,1,1,NA,NA,NA,4,NA,NA,1,3,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.47632206256748955
"R_2c0JOqGe7KiuBQ0",1,"49337","1","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2",1,1,1,3,1,3,3,1,3,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2",4,3,4,"1","2","2","2","2","2","2","2","2","2","2","2",6,1,1,1,1,1,3,4,1,4,4,1,1,1,3,1,2,2,2,2,3,2,2,2,2,2,2,4,3,2,2,3,5,7,2,4,4,1,2,1,3,2,1,NA,NA,NA,1,NA,2,2,1,2,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.9129568135326224
"R_2tkXNxjzXYm5o7g",1,"45309","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2",1,5,1,1,1,2,2,1,2,NA,1,3,3,1,"2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","2","2","2","2","2","1","2","1","2","2","2",4,3,4,"2","2","2","2","1","2","2","2","2","1","2","2",5,1,1,1,2,2,1,1,3,4,1,4,2,4,4,4,4,3,1,3,3,2,3,2,1,2,3,5,2,5,6,2,3,5,1,3,3,3,5,3,2,3,1,NA,NA,NA,1,NA,1,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1.0326157215801792
"R_1LRJOdAcXfBx9Im",1,"41030","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2",1,2,2,2,2,2,2,2,3,NA,3,3,4,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2",4,2,3,"1","2","1","2","2","1","2","2","2","2","2","2",3,1,1,1,1,2,2,5,1,4,2,3,2,3,6,2,2,3,3,2,3,2,2,2,3,3,3,4,2,1,2,2,4,4,1,2,3,1,1,1,1,2,1,NA,NA,NA,4,NA,NA,3,1,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5668905803335117
"R_27Q26GQnOr6n5Km",1,"45672","1","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,1,2,2,3,2,2,2,6,6,NA,NA,NA,5,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,2,2,2,3,2,2,1,2,1,1,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,6,4,5,5,4,4,6,2,4,4,2,4,2,1,2,1,NA,NA,NA,1,NA,1,3,6,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_11hGvb4n8towSr6",1,"95051","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2",2,1,1,1,1,1,1,1,1,5,NA,NA,NA,3,"1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2",3,2,2,"2","2","2","2","2","1","2","2","2","2","2","2",5,4,4,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,3,3,2,3,7,3,4,4,1,2,1,2,3,3,1,2,2,2,1,NA,NA,NA,1,2,1,NA,1,7,2,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1.0088185937254133
"R_3gDcu03VO7Xo2ml",1,"48198","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","2",1,1,1,1,3,2,4,1,2,1,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","2","2","2","2",5,NA,3,"1","1","2","2","2","2","2","2","2","2","2","2",3,1,1,1,1,1,1,4,1,4,4,1,1,4,7,3,4,3,2,3,3,2,3,2,3,3,3,4,1,1,2,3,1,4,2,4,4,1,2,1,1,1,1,NA,NA,NA,4,NA,NA,2,6,2,4,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_UbFxFLkpG5dAc5b",1,"89101","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","1","2","2",2,1,1,1,1,1,5,5,1,NA,3,3,2,3,"1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","2","1","2","2","2","2",2,3,4,"2","2","2","1","2","2","1","1","2","2","2","2",4,1,1,1,1,3,3,4,3,2,3,3,3,3,4,4,4,2,2,2,1,1,2,2,2,1,1,2,1,1,2,3,1,3,2,2,2,2,4,2,3,3,1,NA,NA,NA,1,NA,1,1,1,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6935717180316222
"R_2R4jW2ID8YfQqQc",1,"23103","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","2",1,2,1,1,1,1,1,1,1,NA,3,1,3,3,"2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","2","2","2","2",2,3,4,"2","2","2","2","2","1","1","2","2","2","2","2",4,1,1,1,1,1,1,4,1,4,4,1,1,1,3,3,1,2,2,3,3,3,2,2,3,2,2,2,1,1,2,1,2,2,1,1,2,2,3,1,2,2,1,NA,NA,NA,4,NA,NA,2,1,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.7523745333002908
"R_2aM4No2lG0Kw7wZ",1,"48336","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,2,2,1,2,1,2,3,3,3,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,3,4,2,2,2,2,3,2,2,4,4,4,3,2,3,3,2,3,2,3,3,2,6,4,2,1,5,1,7,1,3,4,1,1,1,2,2,1,NA,NA,NA,4,NA,NA,2,6,2,4,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1.0326157215801792
"R_2ZEMjqKqHMflGra",1,"32955","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,"2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2",1,2,3,"1","2","1","2","1","2","2","2","2","2","2","2",3,1,1,1,1,2,4,4,4,1,2,2,1,1,1,1,1,3,1,3,3,1,2,1,2,3,1,3,2,3,2,2,3,2,1,3,3,1,1,2,1,1,1,NA,NA,NA,1,NA,2,2,1,2,4,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6068494575285072
"R_vvok5KQNzfqpRXH",1,"61104","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2",2,2,2,2,1,1,3,3,4,1,NA,NA,NA,1,"2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2",1,1,1,1,1,1,1,4,1,4,4,1,2,3,5,2,2,2,2,3,3,2,3,2,2,2,2,4,3,1,1,4,3,7,1,3,4,1,1,1,1,1,1,NA,NA,NA,4,NA,NA,1,6,1,1,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1.7203188236049969
"R_3hcLk6V2Etnbh2Z",1,"19401","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,2,2,1,4,NA,5,3,2,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","1","1","2","2","2","2","2","2","2","2","2",1,1,1,1,1,1,1,3,1,3,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,7,3,2,3,2,4,6,2,4,NA,1,2,1,1,2,1,NA,NA,NA,4,NA,NA,2,6,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5991334329200168
"R_DT9x5mhKkVcv7Il",1,"37840","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2",1,3,3,2,1,1,4,2,2,2,NA,NA,NA,4,"1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","2","2","2",3,2,3,"2","2","2","2","2","1","2","2","2","2","2","2",5,1,1,1,1,4,2,1,3,1,4,4,2,2,6,6,6,1,2,2,1,2,2,2,1,2,3,4,1,1,1,1,1,5,2,2,2,3,6,3,1,1,1,NA,NA,NA,5,NA,1,3,1,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1.1001022727548768
"R_2Vr4SRYznGNey4Y",1,"68154","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,1,2,1,1,NA,6,2,3,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2",5,NA,4,"1","1","2","1","1","2","2","2","2","2","2","2",4,1,1,1,1,3,3,4,2,4,4,4,2,2,2,2,3,1,2,1,3,2,1,2,2,2,3,6,1,2,2,3,2,7,2,4,4,1,2,1,1,1,1,NA,NA,NA,1,NA,2,2,6,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_1GH9YuFTC3jSSmF",1,"63146","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2",1,2,1,2,2,2,2,2,5,NA,6,2,6,3,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","2","2","1","2","1","2","2","2",4,2,3,"1","1","1","2","2","2","1","2","2","2","2","2",1,2,5,1,2,1,1,1,1,1,5,1,1,5,4,1,2,3,3,3,3,2,3,1,3,1,3,3,2,1,1,4,1,7,2,4,4,1,2,2,1,1,1,NA,NA,NA,1,NA,NA,2,6,2,4,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_1FfuLFHCG7dSJOD",1,"32726","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,2,3,2,1,1,1,1,3,3,NA,NA,NA,1,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",4,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,3,2,2,2,1,3,3,2,4,3,3,3,3,3,1,1,2,2,3,2,1,1,NA,NA,1,NA,4,NA,NA,2,6,1,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.5020779369949724
"R_Q6rXxM7ALv5d3Md",1,"53204","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","2",1,1,1,1,1,1,2,1,3,3,NA,NA,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2",4,3,4,"1","2","2","2","2","1","2","2","2","2","2","2",3,2,2,2,2,2,2,2,1,2,2,2,1,1,3,3,4,3,1,2,3,1,2,2,3,3,3,4,2,2,2,3,3,4,2,2,2,1,2,2,1,1,1,1,NA,NA,5,NA,2,1,8,2,1,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2.0638330569460375
"R_2UfoGQMV4pMXXo8",1,"46208","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,5,1,1,1,1,1,1,3,1,NA,NA,NA,1,"2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,2,2,2,3,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,1,4,2,4,4,1,2,3,1,1,NA,NA,1,NA,5,NA,1,1,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1.8632472249886203
"R_2ZHz6VU8Eygv0kw",1,"24572","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2",1,5,1,1,2,1,2,1,2,1,NA,NA,NA,2,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2",5,NA,3,"1","2","2","2","2","1","1","2","2","2","2","2",4,2,2,2,2,1,2,1,1,1,1,1,1,3,3,3,5,3,2,3,3,2,2,2,3,3,2,6,2,7,7,7,1,2,2,4,4,3,6,3,1,1,1,NA,NA,NA,4,NA,NA,2,6,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_cAatGtY2aJ0ZglP",1,"77450","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",5,5,5,5,5,5,5,5,7,NA,6,6,6,5,"2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,3,3,3,3,3,3,3,3,3,3,7,6,4,4,4,3,7,2,2,2,2,4,2,1,1,1,NA,NA,NA,4,NA,NA,2,1,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.4331913895128055
"R_31shKqqn2LSD8Qq",1,"44212","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,2,1,1,1,2,2,1,2,NA,2,3,3,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1",5,NA,4,"1","1","2","2","2","2","2","2","2","2","2","2",2,2,1,2,2,2,1,1,2,1,2,3,1,3,2,4,2,3,3,1,3,1,3,2,3,1,3,2,2,2,2,1,3,4,2,4,4,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,6,2,4,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1.8316833378113213
"R_6ilZWme9JhfH3Ox",1,"19901","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2",1,1,1,1,2,3,2,1,4,NA,5,3,2,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2",5,NA,5,"2","1","2","2","1","2","2","2","2","2","2","2",4,1,1,1,1,1,3,2,1,2,1,1,2,1,6,1,1,3,3,3,3,2,3,1,3,3,2,4,1,1,1,1,1,1,2,4,4,1,2,3,1,1,1,NA,NA,NA,1,NA,2,2,6,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_3q7Ch62d7CGBaf6",1,"54703","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2",1,2,1,1,1,1,2,1,2,NA,3,3,3,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2",4,3,5,"1","1","2","2","2","1","2","2","2","1","2","2",4,2,2,2,2,2,2,2,1,3,3,3,1,2,2,1,1,2,2,3,3,2,3,2,1,2,1,2,1,1,1,2,2,4,2,4,4,1,2,2,2,2,1,NA,NA,NA,1,NA,2,2,6,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.099461905332681
"R_OfDUBRu6Ujz4OJz",1,"02905","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,2,2,1,3,2,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","2","2","2","1","1","1","2","2","2","2","2","1","1","2","1","2","2","2",2,2,3,"2","2","2","2","1","2","1","2","2","1","2","2",3,1,1,1,2,1,2,4,1,4,3,2,1,3,2,1,1,3,3,3,3,2,2,2,3,3,3,4,1,1,2,4,3,6,1,2,2,2,3,1,1,2,1,NA,NA,NA,4,NA,NA,2,1,2,4,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5256544846778809
"R_3JeFcbjFmgWnGJE",1,"32301","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2",1,2,1,2,2,2,2,2,2,NA,3,3,3,1,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",4,3,2,"2","2","2","2","2","1","1","2","1","2","2","2",3,1,1,1,1,4,3,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,2,1,3,3,3,7,2,7,7,7,5,7,2,3,3,3,6,2,3,1,1,NA,NA,NA,4,NA,NA,1,7,2,4,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6502085113510534
